es_id,key,paper,source_sheet,bmp,treatment,control,response_var,species,species_key,species_group,analysis_class,response_metric,response_scale,survival_scale,link,baseline_survival,beta_is_derived,notes,conversion,effect_metric,xbar_e,xbar_c,yi,sei,n_total,label_type,guild,fire_excluded_original,non_grassland_class,in_primary_pool
md_1270,5LF5W5A9,Glass and Eichholz 2023,mean_diff,edge_and_shrub_habitat,Distance to edge (0 - 20 m),Distance to edge (>40 m),nest density (nests/ha),field_sparrow,field_sparrow,species,facultative,abundance,count,,,,,Traced from plot; Sample size is number of sites,two group means,hedges_g,1.1499,0.5672,1.079573980833738,0.4610777191115917,20,species,facultative_grassland,FALSE,FALSE,TRUE
md_1271,5LF5W5A9,Glass and Eichholz 2023,mean_diff,edge_and_shrub_habitat,Distance to edge (0 - 20 m),Distance to edge (>40 m),nest density (nests/ha),dickcissel,dickcissel,species,obligate,abundance,count,,,,,Traced from plot; Sample size is number of sites,two group means,hedges_g,0.2657,0.3184,-0.13989080542675844,0.4288879801240545,20,species,obligate_grassland,FALSE,FALSE,TRUE
md_1272,5LF5W5A9,Glass and Eichholz 2023,mean_diff,edge_and_shrub_habitat,Distance to edge (0 - 20 m),Distance to edge (>40 m),nest density (nests/ha),common_yellowthroat,common_yellowthroat,species,facultative,abundance,count,,,,,Traced from plot; Sample size is number of sites,two group means,hedges_g,0.2875,0.236,0.15228487155408085,0.4289935088220145,20,species,facultative_grassland,FALSE,FALSE,TRUE
md_1273,FFFPKYB5,Jensen and Finck 2004,mean_diff,edge_and_shrub_habitat,Distance to woodland edge (<= 50 m),Distance to woodland edge (>100 m),daily nest predation rate,dickcissel,dickcissel,species,obligate,nest_success,count,daily_survival,,,,Traced from plot; Error is assumed to be standard error; Sample size is exposure days,log hazard ratio from arm survival,log_hazard_ratio,0.1621,0.0737,-0.8373016030232181,0.44399840091274706,513,species,obligate_grassland,FALSE,FALSE,TRUE
md_1274,FFFPKYB5,Jensen and Finck 2004,mean_diff,edge_and_shrub_habitat,Distance to woodland edge (<= 50 m),Distance to woodland edge (>100 m),nest density (nests/ha),dickcissel,dickcissel,species,obligate,abundance,count,,,,,Traced from plot; Error is assumed to be standard error,two group means,hedges_g,0.0399,0.1475,-1.0016787992888363,0.5350126084998501,14,species,obligate_grassland,FALSE,FALSE,TRUE
md_1275,H9PA8BNU,Kragten and de Snoo 2007,mean_diff,eliminate_pesticides,Organic farms (2005),Conventional farms (2005),mayfield daily nest survival rate,northern_lapwing,northern_lapwing,species,obligate,nest_success,count,daily_survival,,,,Traced from plot,log hazard ratio from arm survival,log_hazard_ratio,0.9605,0.976,-0.5062080586393414,0.30052893493198196,125,species,obligate_grassland,FALSE,FALSE,TRUE
md_1276,H9PA8BNU,Kragten and de Snoo 2007,mean_diff,eliminate_pesticides,Organic farms (2006),Conventional farms (2006),mayfield daily nest survival rate,northern_lapwing,northern_lapwing,species,obligate,nest_success,count,daily_survival,,,,Traced from plot,log hazard ratio from arm survival,log_hazard_ratio,0.9557,0.9585,-0.06674331334995198,0.24839046875796503,117,species,obligate_grassland,FALSE,FALSE,TRUE
md_1277,JGT3P9TP,Bollinger and Gavin 2004,mean_diff,edge_and_shrub_habitat,Nests <=50 m from forest edge,Nests >100 m from forest edge,DSR,bobolink,bobolink,species,obligate,nest_success,count,daily_survival,,,,Traced from plot; Sample size is exposure days,log hazard ratio from arm survival,log_hazard_ratio,0.9519,0.9788,-0.8331325500307907,0.27812596989928506,1738,species,obligate_grassland,FALSE,FALSE,TRUE
md_1278,XXILUEDP,Plush et al. 2013,mean_diff,provide_overwintering_habitat,NWSG/flowers field borders (2009),Mowed field borders (2009),density (birds/.08 ha),sparrows,sparrows,guild,other,abundance,count,,,,,Traced from plot,two group means,hedges_g,4.4107,0.83,0.918930741772674,0.47436125286300274,18,species,,FALSE,FALSE,TRUE
md_1279,XXILUEDP,Plush et al. 2013,mean_diff,edge_and_shrub_habitat,NWSG/flowers field borders (2009),Mowed field borders (2009),density (birds/.08 ha),sparrows,sparrows,guild,other,abundance,count,,,,,Traced from plot,two group means,hedges_g,4.4107,0.83,0.918930741772674,0.47436125286300274,18,species,,FALSE,FALSE,TRUE
md_1280,XXILUEDP,Plush et al. 2013,mean_diff,provide_overwintering_habitat,NWSG/flowers field borders (2010),Mowed field borders (2010),density (birds/.08 ha),sparrows,sparrows,guild,other,abundance,count,,,,,Traced from plot,two group means,hedges_g,5.4923,0.8776,0.9589659285552586,0.4765574315335353,18,species,,FALSE,FALSE,TRUE
md_1281,XXILUEDP,Plush et al. 2013,mean_diff,edge_and_shrub_habitat,NWSG/flowers field borders (2010),Mowed field borders (2010),density (birds/.08 ha),sparrows,sparrows,guild,other,abundance,count,,,,,Traced from plot,two group means,hedges_g,5.4923,0.8776,0.9589659285552586,0.4765574315335353,18,species,,FALSE,FALSE,TRUE
md_1282,XXILUEDP,Plush et al. 2013,mean_diff,provide_overwintering_habitat,Fallow field borders (2009),Mowed field borders (2009),density (birds/.08 ha),sparrows,sparrows,guild,other,abundance,count,,,,,Traced from plot,two group means,hedges_g,5.0418,0.83,0.656100727183614,0.4620817626025382,18,species,,FALSE,FALSE,TRUE
md_1283,XXILUEDP,Plush et al. 2013,mean_diff,edge_and_shrub_habitat,Fallow field borders (2009),Mowed field borders (2009),density (birds/.08 ha),sparrows,sparrows,guild,other,abundance,count,,,,,Traced from plot,two group means,hedges_g,5.0418,0.83,0.656100727183614,0.4620817626025382,18,species,,FALSE,FALSE,TRUE
md_1284,XXILUEDP,Plush et al. 2013,mean_diff,provide_overwintering_habitat,Fallow field borders (2010),Mowed field borders (2010),density (birds/.08 ha),sparrows,sparrows,guild,other,abundance,count,,,,,Traced from plot,two group means,hedges_g,8.5359,0.8776,1.0494134913600432,0.4818224806662279,18,species,,FALSE,FALSE,TRUE
md_1285,XXILUEDP,Plush et al. 2013,mean_diff,edge_and_shrub_habitat,Fallow field borders (2010),Mowed field borders (2010),density (birds/.08 ha),sparrows,sparrows,guild,other,abundance,count,,,,,Traced from plot,two group means,hedges_g,8.5359,0.8776,1.0494134913600432,0.4818224806662279,18,species,,FALSE,FALSE,TRUE
md_1286,VXQYBKJ5,Carnochan et al. 2018,mean_diff,rotational_grazing,Twice-over rotational grazing (2011),Season-long grazing (2011),Probability of nesting success,clay_colored_sparrow,clay_colored_sparrow,species,facultative,nest_success,count,period_survival,,,,Traced from plot; Sample size calculated,log hazard ratio from arm survival,log_hazard_ratio,0.0979,0.2155,-0.4148111225111277,0.9964385225963966,12,species,facultative_grassland,FALSE,FALSE,TRUE
md_1287,VXQYBKJ5,Carnochan et al. 2018,mean_diff,rotational_grazing,Twice-over rotational grazing (2012),Season-long grazing (2012),Probability of nesting success,clay_colored_sparrow,clay_colored_sparrow,species,facultative,nest_success,count,period_survival,,,,Traced from plot; Sample size calculated,log hazard ratio from arm survival,log_hazard_ratio,0.4588,0.5981,-0.4159738528048426,1.024781572394557,29,species,facultative_grassland,FALSE,FALSE,TRUE
md_1288,VXQYBKJ5,Carnochan et al. 2018,mean_diff,rotational_grazing,Twice-over rotational grazing (2011),Season-long grazing (2011),Probability of nesting success,vesper_sparrow,vesper_sparrow,species,obligate,nest_success,count,period_survival,,,,Traced from plot; Sample size calculated; we had to remove groundnesters as a category because it includes these values,log hazard ratio from arm survival,log_hazard_ratio,0.0196,0.0801,-0.4431707315743585,0.8852342012061706,10,species,obligate_grassland,FALSE,FALSE,TRUE
md_1289,VXQYBKJ5,Carnochan et al. 2018,mean_diff,rotational_grazing,Twice-over rotational grazing (2012),Season-long grazing (2012),Probability of nesting success,vesper_sparrow,vesper_sparrow,species,obligate,nest_success,count,period_survival,,,,Traced from plot; Sample size calculated; we had to remove groundnesters as a category because it includes these values,log hazard ratio from arm survival,log_hazard_ratio,0.2071,0.351,-0.40807237067157714,1.0634055974517618,22,species,obligate_grassland,FALSE,FALSE,TRUE
md_1290,VXQYBKJ5,Carnochan et al. 2018,mean_diff,rotational_grazing,Twice-over rotational grazing (2011),Season-long grazing (2011),Probability of nesting success,savannah_sparrow,savannah_sparrow,species,obligate,nest_success,count,period_survival,,,,Traced from plot; Sample size calculated; we had to remove groundnesters as a category because it includes these values,log hazard ratio from arm survival,log_hazard_ratio,0.0219,0.1411,-0.6685126573676494,0.7130171780164986,20,species,obligate_grassland,FALSE,FALSE,TRUE
md_1291,VXQYBKJ5,Carnochan et al. 2018,mean_diff,rotational_grazing,Twice-over rotational grazing (2012),Season-long grazing (2012),Probability of nesting success,savannah_sparrow,savannah_sparrow,species,obligate,nest_success,count,period_survival,,,,Traced from plot; Sample size calculated; we had to remove groundnesters as a category because it includes these values,log hazard ratio from arm survival,log_hazard_ratio,0.1293,0.3422,-0.6458391684492861,0.9794869777319488,21,species,obligate_grassland,FALSE,FALSE,TRUE
md_1293,4HKVZM4T,Jacobs et al. 2012,mean_diff,plant_nwsg,Warm-season CRP fields,Cool-season CRP fields,Number of detections,grasshopper_sparrow,grasshopper_sparrow,species,obligate,abundance,count,,,,,Traced from plot. Sample size (number of point counts) is assumed to be equal across treatments. Treated CSCRP error bars as symmetrical because lower error bar is not visible.,two group means,hedges_g,0.2288,0.2395,-0.00627846908093372,0.08626566902446119,536,species,obligate_grassland,FALSE,FALSE,TRUE
md_1294,4HKVZM4T,Jacobs et al. 2012,mean_diff,plant_nwsg,Warm-season CRP fields,Cool-season CRP fields,Number of detections,henslows_sparrow,henslows_sparrow,species,obligate,abundance,count,,,,,Traced from plot. Sample size (number of point counts) is assumed to be equal across treatments. Treated CSCRP error bars as symmetrical because lower error bar is not visible.,two group means,hedges_g,0.3109,0.5822,-0.0483118724657265,0.08627807458422426,536,species,obligate_grassland,FALSE,FALSE,TRUE
md_1295,4HKVZM4T,Jacobs et al. 2012,mean_diff,plant_nwsg,Warm-season CRP fields,Cool-season CRP fields,Number of detections,dickcissel,dickcissel,species,obligate,abundance,count,,,,,Traced from plot. Sample size (number of point counts) is assumed to be equal across treatments. Treated CSCRP error bars as symmetrical because lower error bar is not visible.,two group means,hedges_g,2.7626,2.3263,0.03808331128164721,0.0862732971922202,536,species,obligate_grassland,FALSE,FALSE,TRUE
md_1296,4HKVZM4T,Jacobs et al. 2012,mean_diff,plant_nwsg,Warm-season CRP fields,Cool-season CRP fields,Number of detections,eastern_meadowlark,eastern_meadowlark,species,obligate,abundance,count,,,,,Traced from plot. Sample size (number of point counts) is assumed to be equal across treatments. Treated CSCRP error bars as symmetrical because lower error bar is not visible.,two group means,hedges_g,0.5215,0.7416,-0.08862521892128954,0.08630791257899978,536,species,obligate_grassland,FALSE,FALSE,TRUE
md_1297,ERL3H2FK,Monroe et al. 2019,mean_diff,plant_nwsg,Grazed mixed NWSG (2011),Grazed mixed exotic (2011),DSR,dickcissel,dickcissel,species,obligate,nest_success,count,daily_survival,,,,Traced from plot; Sample size calculated,log hazard ratio from arm survival,log_hazard_ratio,0.9422,0.8994,0.577087656158656,0.4522364321978466,35,species,obligate_grassland,FALSE,FALSE,TRUE
md_1298,ERL3H2FK,Monroe et al. 2019,mean_diff,plant_nwsg,Grazed mixed NWSG (2012),Grazed mixed exotic (2012),DSR,dickcissel,dickcissel,species,obligate,nest_success,count,daily_survival,,,,Traced from plot; Sample size calculated,log hazard ratio from arm survival,log_hazard_ratio,0.8705,0.8609,0.07692367935275346,0.38357069757603,50,species,obligate_grassland,FALSE,FALSE,TRUE
md_1299,JY7UF4YC,Perkins et al. 2013,mean_diff,edge_and_shrub_habitat,Nests <50 m from edge,Nests >100 m from edge,Daily nest survival,savannah_sparrow,savannah_sparrow,species,obligate,nest_success,count,daily_survival,,,,"Traced from plot; Sample size calculated from total and percents, but the total value may include nests that they did not use in their calculations",log hazard ratio from arm survival,log_hazard_ratio,0.8016,0.8558,-0.35077070426884216,0.20279262703923215,558,species,obligate_grassland,FALSE,FALSE,TRUE
md_1300,JY7UF4YC,Perkins et al. 2013,mean_diff,edge_and_shrub_habitat,Nests <50 m from edge,Nests >100 m from edge,Daily nest survival,bobolink,bobolink,species,obligate,nest_success,count,daily_survival,,,,"Traced from plot; Sample size calculated from total and percents, but the total value may include nests that they did not use in their calculations",log hazard ratio from arm survival,log_hazard_ratio,0.8916,0.9011,-0.09692153044901408,0.3991763357331949,355,species,obligate_grassland,FALSE,FALSE,TRUE
md_1301,WQDZ5GX5,Piha et al. 2007,mean_diff,eliminate_pesticides,Presence (>.5 ha) of organic farming in a 250 x 250 m area (2000),Absence (<=.5 ha) of organic farming in a 250 x 250 m area (2000),density (territories/ha),all_species,all_species,aggregate,,abundance,count,,,,,Traced from plot,two group means,hedges_g,0.366,0.2391,0.3236276971436171,0.1125371715745816,327,community,,FALSE,FALSE,TRUE
md_1302,WQDZ5GX5,Piha et al. 2007,mean_diff,eliminate_pesticides,Presence (>.5 ha) of organic farming in a 250 x 250 m area (2001),Absence (<=.5 ha) of organic farming in a 250 x 250 m area (2001),density (territories/ha),all_species,all_species,aggregate,,abundance,count,,,,,Traced from plot,two group means,hedges_g,0.3527,0.2561,0.2872641956260885,0.10137856610765866,417,community,,FALSE,FALSE,TRUE
md_1303,WQDZ5GX5,Piha et al. 2007,mean_diff,eliminate_pesticides,Presence (>.5 ha) of organic farming in a 250 x 250 m area (2000),Absence (<=.5 ha) of organic farming in a 250 x 250 m area (2000),density (territories/ha),eurasian_skylark,eurasian_skylark,species,facultative,abundance,count,,,,,Traced from plot,two group means,hedges_g,0.3542,0.3136,0.14989110116448337,0.1119768888391494,327,species,facultative_grassland,FALSE,FALSE,TRUE
md_1304,WQDZ5GX5,Piha et al. 2007,mean_diff,eliminate_pesticides,Presence (>.5 ha) of organic farming in a 250 x 250 m area (2001),Absence (<=.5 ha) of organic farming in a 250 x 250 m area (2001),density (territories/ha),eurasian_skylark,eurasian_skylark,species,facultative,abundance,count,,,,,Traced from plot,two group means,hedges_g,0.3338,0.2662,0.2697347750156352,0.101320809258432,417,species,facultative_grassland,FALSE,FALSE,TRUE
md_1305,WQDZ5GX5,Piha et al. 2007,mean_diff,eliminate_pesticides,Presence (>.5 ha) of organic farming in a 250 x 250 m area (2000),Absence (<=.5 ha) of organic farming in a 250 x 250 m area (2000),density (territories/ha),meadow_pipit,meadow_pipit,species,facultative,abundance,count,,,,,Traced from plot,two group means,hedges_g,0.0681,0.0434,0.21892618477111456,0.11215059221716656,327,species,facultative_grassland,FALSE,FALSE,TRUE
md_1306,WQDZ5GX5,Piha et al. 2007,mean_diff,eliminate_pesticides,Presence (>.5 ha) of organic farming in a 250 x 250 m area (2001),Absence (<=.5 ha) of organic farming in a 250 x 250 m area (2001),density (territories/ha),meadow_pipit,meadow_pipit,species,facultative,abundance,count,,,,,Traced from plot,two group means,hedges_g,0.0737,0.381,-2.5155942832954414,0.13329086708717397,417,species,facultative_grassland,FALSE,FALSE,TRUE
md_1307,WQDZ5GX5,Piha et al. 2007,mean_diff,eliminate_pesticides,Presence (>.5 ha) of organic farming in a 250 x 250 m area (2000),Absence (<=.5 ha) of organic farming in a 250 x 250 m area (2000),density (territories/ha),ortolan_bunting,ortolan_bunting,species,facultative,abundance,count,,,,,Traced from plot,two group means,hedges_g,0.0359,0.0392,-0.02524620512676495,0.11182774464788484,327,species,facultative_grassland,FALSE,FALSE,TRUE
